Character,Equip,Strategy,Blessing,Journeys,Turns,DPS,MaxHit,Stats
에핀델,통찰4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2233.67,18780.36,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.68, 'cd': 0.62}"
에핀델,통찰4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2374.84,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.68, 'cd': 0.62}"
에핀델,통찰4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,2112.62,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.68, 'cd': 0.62}"
에핀델,통찰4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2196.89,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.68, 'cd': 0.62}"
에핀델,통찰4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2208.07,18264.42,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.68, 'cd': 0.62}"
에핀델,통찰4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,2079.97,18780.36,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.68, 'cd': 0.62}"
에핀델,통찰4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2233.67,18780.36,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.68, 'cd': 0.62}"
에핀델,파괴4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2397.25,26794.1,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2132.71,26794.1,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2217.86,26794.1,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2229.24,21709.18,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2100.19,22238.67,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2255.56,22238.67,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2336.68,26111.66,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2078.74,26111.66,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2161.73,26111.66,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2172.67,21153.71,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2046.7,21669.65,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2198.01,21669.65,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2336.68,26111.66,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2078.74,26111.66,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2161.73,26111.66,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",5,2172.67,21153.71,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",10,2046.7,21669.65,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,파괴4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 완벽한 바니걸 | 메이드 바이 페트라",15,2198.01,21669.65,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.44, 'cd': 0.9}"
에핀델,체력4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2151.98,23134.42,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,1914.94,23134.42,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+투지2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,1991.86,23134.42,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2001.68,18744.02,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,1886.3,19273.52,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+투지2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,2026.31,19273.52,"{'atk': 8606.744999999999, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2097.6,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,1866.49,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+보조2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,1941.45,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,1950.89,18264.42,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,1838.26,18780.36,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+보조2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,1974.61,18780.36,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,2097.6,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,1866.49,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+장벽2,Standard Rotation,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,1941.45,22545.19,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",5,1950.89,18264.42,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",10,1838.26,18780.36,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
에핀델,체력4+장벽2,No-Ult AX Stacking,AX,"키라만큼 귀여워 | 노페인 노게인 | 누각 위, 유리달 맞이 | 메이드 바이 페트라 | 불굴의 역작",15,1974.61,18780.36,"{'atk': 8434.645, 'spd': 150.0, 'cr': 0.38, 'cd': 0.62}"
클레어(바니걸),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3863.93,21547.24,"{'atk': 9321.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4048.22,26992.77,"{'atk': 9321.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4128.59,26992.77,"{'atk': 9321.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3872.69,22758.19,"{'atk': 9321.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4170.9,23857.62,"{'atk': 9321.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4292.85,24407.33,"{'atk': 9321.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3775.37,21048.96,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3955.21,26365.96,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4033.66,26365.96,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3783.52,22229.72,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4074.43,23303.62,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4193.42,23840.57,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3775.37,21048.96,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3955.21,26365.96,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4033.66,26365.96,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3783.52,22229.72,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4074.43,23303.62,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4193.42,23840.57,"{'atk': 9148.560000000001, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3595.56,19554.14,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3738.47,24485.55,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3803.31,24485.55,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3582.7,20644.3,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3833.2,21641.61,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3937.14,22140.27,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3504.86,19055.87,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3643.89,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3707.01,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3491.86,20115.83,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3735.51,21087.61,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3836.64,21573.5,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3504.86,19055.87,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3643.89,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3707.01,23858.75,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,3491.86,20115.83,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,3735.51,21087.61,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,3836.64,21573.5,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.8900000000000001, 'cd': 0.62}"
클레어(바니걸),파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,4190.6,23678.18,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4396.96,30019.01,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4482.95,30019.01,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,4202.1,24633.54,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4527.37,25630.85,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4656.24,26129.5,"{'atk': 8630.16, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,4084.86,23085.37,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4285.71,29250.56,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4369.44,29250.56,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,4095.53,24002.95,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4411.98,24974.73,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4537.38,25460.62,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",5,4084.86,23085.37,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",10,4285.71,29250.56,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
클레어(바니걸),파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 허수의 개척자 | 메이드 바이 페트라 | 불굴의 역작",15,4369.44,29250.56,"{'atk': 8457.36, 'spd': 164.0, 'cr': 0.5900000000000001, 'cd': 1.02}"
